,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
8766,272528855,3,Медведково,58.0,4,наземная,49000.0,Дизайнерский,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.7,Москва
8767,274681282,2,Медведково,43.0,2,unknown,50000.0,Дизайнерский,17.666666666666668,Балкон (1),Во двор,unknown,Можно с детьми,2.64,Москва
8768,226637516,2,Медведково,57.0,22,unknown,57000.0,Евроремонт,17.666666666666668,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Москва
8769,159253784,3,Медведково,52.0,2,unknown,60000.0,Косметический,17.666666666666668,Балкон (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.64,Москва
8770,257387376,2,Медведково,47.0,3,многоуровневая,65000.0,Дизайнерский,17.666666666666668,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.3,Москва
8771,151493051,2,Медведково,60.4,9,наземная,65000.0,Косметический,15.666666666666666,Балкон (2),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.9,Москва
8772,271542889,3,Медведково,100.0,16,unknown,79000.0,Дизайнерский,17.666666666666668,"Балкон (1), Лоджия (1)",На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Москва
8775,274720765,2,Медведково,55.4,14,наземная,40000.0,Косметический,17.666666666666668,Балкон (2),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
8777,242436883,2,Медведково,57.7,15,наземная,45000.0,Евроремонт,17.666666666666668,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.75,Москва
8778,274310880,2,Медведково,44.0,5,unknown,46000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,2.64,Москва
8779,274897764,2,Медведково,51.0,5,unknown,47000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.48,Москва
8780,274485563,2,Медведково,44.4,4,unknown,48000.0,Евроремонт,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
8781,196342745,2,Медведково,44.5,5,unknown,50000.0,Косметический,17.666666666666668,unknown,Во двор,unknown,Можно с детьми,2.64,Москва
8785,267771276,2,Крымская,43.0,2,unknown,45000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.5,Москва
8788,172465750,2,Крымская,45.0,5,unknown,50000.0,Евроремонт,13.0,Балкон (1),На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
8790,274995577,2,Нахимовский проспект,42.0,2,unknown,39500.0,Евроремонт,11.5,unknown,Во двор,Совмещенный (1),unknown,2.64,Москва
8791,274620258,3,Крымская,57.0,1,unknown,55000.0,Косметический,17.666666666666668,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
8794,274867398,2,Крымская,43.0,5,unknown,40000.0,Косметический,15.0,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
8795,274716460,2,Академическая,45.0,5,наземная,35000.0,Косметический,14.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
8796,272614200,2,Академическая,50.3,1,наземная,50000.0,Косметический,16.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.48,Москва
8801,272119337,2,Нагорная,57.0,3,unknown,60000.0,Косметический,20.0,unknown,Во двор,Раздельный (1),unknown,2.7,Москва
8805,274732781,2,Нахимовский проспект,43.0,3,unknown,35000.0,Косметический,17.0,Балкон (2),Во двор,Раздельный (1),Можно с детьми,2.77,Москва
8806,273811803,2,Нагорная,43.0,8,unknown,37000.0,Косметический,14.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.48,Москва
8810,273670396,2,Нагорная,42.0,5,unknown,39000.0,Косметический,15.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.48,Москва
8811,274398222,2,Нахимовский проспект,44.2,4,unknown,40000.0,Косметический,15.0,Лоджия (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
8812,274602972,2,Нагорная,46.0,4,unknown,40000.0,Евроремонт,13.5,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.48,Москва
8814,274707211,2,Крымская,42.0,8,наземная,42000.0,Евроремонт,17.666666666666668,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,2.64,Москва
8815,273012304,2,Нагорная,44.0,1,unknown,42000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,2.5,Москва
